geo_unit,geometry,area,Population,Density
75111,"POLYGON ((3762754.6715442613 2890992.1619665823, 3762766.4872084567 2890960.771475446, 3762835.798359071 2890852.995767708, 3763367.98090689 2889968.005624133, 3763842.0128976284 2889153.3359166984, 3763974.415463602 2888817.761159564, 3764081.6337277265 2888540.1907020775, 3764098.1444992027 2888357.470359735, 3764106.1601221785 2888215.8734633294, 3764099.273489618 2888187.38371779, 3763816.6707705283 2888256.2202310544, 3763063.9019124117 2888515.8364066123, 3762072.52185491 2888946.1308560176, 3762029.848867755 2888970.733394608, 3761960.818241846 2888982.989230724, 3761963.3424941963 2889007.776433559, 3761953.036595915 2889250.2151264665, 3761944.5864792783 2889266.104337759, 3761947.1201443393 2889290.991129449, 3761948.245663309 2889351.195119139, 3761898.9265857292 2890096.3595793326, 3761869.8460270166 2890204.898228095, 3761765.27625872 2890557.709773953, 3761743.986775458 2890595.136644114, 3761792.7602279456 2890630.259847283, 3761887.3060726183 2890670.6385190627, 3762671.100294151 2890960.680524937, 3762754.6715442613 2890992.1619665823))",3.651815703341835,155006.0,42446.0
75112,"POLYGON ((3761643.227283365 2888086.1761308582, 3761546.613236404 2888221.905875751, 3761538.271774738 2888237.8852672284, 3761686.0925313877 2888358.1912778523, 3761716.007704352 2888405.2781940303, 3761780.914416263 2888549.3254157244, 3761945.809974392 2888934.2704037703, 3761960.818241846 2888982.989230724, 3762029.848867755 2888970.733394608, 3762072.52185491 2888946.1308560176, 3763063.9019124117 2888515.8364066123, 3763816.6707705283 2888256.2202310544, 3764099.273489618 2888187.38371779, 3765312.532166485 2887897.1640232103, 3765298.00965882 2887831.1092354874, 3765232.436690169 2887595.250592448, 3765118.2848655717 2887224.5320466976, 3765083.9739248203 2887114.4383763457, 3765043.8038185528 2886990.0299513238, 3764926.9832080356 2886641.1779645956, 3764905.3034819574 2886587.6707763677, 3764889.3006674824 2886573.3241326865, 3764886.1256061425 2886570.512668896, 3764878.0340244165 2886563.448518936, 3764869.4075700827 2886556.0336111747, 3764861.978368592 2886549.6095438865, 3764849.7851442443 2886541.6321892845, 3764841.994794416 2886525.994965343, 3764852.9933270905 2886521.2204341483, 3764866.0473492714 2886516.9523197804, 3764882.428633303 2886511.7618425386, 3764901.079929811 2886506.152525122, 3764921.777384206 2886500.9500049357, 3764948.274289965 2886495.4926032596, 3764963.837842715 2886492.290478089, 3764988.1207447527 2886487.8496770984, 3765018.330608219 2886483.4433265007, 3765053.5128495535 2886480.6708160243, 3765090.057188722 2886479.5769854602, 3765132.3451259127 2886480.847164498, 3765153.3165714415 2886482.855828423, 3765186.7391249565 2886488.092732824, 3765206.1776033556 2886491.957321042, 3765247.1723625883 2886503.0014994256, 3765273.0728113605 2886510.4679287397, 3765341.016209836 2886534.8086565877, 3765427.1139422907 2886566.454394324, 3765494.084065911 2886592.195336847, 3765506.7031639274 2886597.2168386104, 3765555.1053985963 2886616.597181104, 3765605.8554621045 2886637.4611172574, 3765633.749341895 2886649.058703322, 3765641.4862419064 2886652.3371937694, 3765603.3706639805 2886920.661066018, 3765543.331976345 2887227.1745260023, 3765524.470835084 2887263.763738258, 3765520.0403127447 2887277.557857359, 3765514.985067759 2887297.5435779514, 3765512.582672294 2887324.411624219, 3765511.765425288 2887336.0497252764, 3765510.376943348 2887366.238136183, 3765510.5204407857 2887375.271081395, 3765512.8202292365 2887410.5336441505, 3765514.8450311488 2887419.285566816, 3765516.7483289307 2887423.525791313, 3765559.9884981224 2887504.6172140073, 3765592.64111466 2887538.073262848, 3765716.932790165 2887610.885643517, 3765723.615093471 2887606.123248286, 3765728.7799574262 2887602.3105925703, 3765742.1224073283 2887585.047980564, 3765755.5548754698 2887564.4596134387, 3765768.638997986 2887542.296369255, 3765771.272528028 2887536.1130900923, 3765782.1016925797 2887503.8127533756, 3765796.2574829464 2887457.7237278954, 3765804.6148270136 2887431.1890812195, 3765812.279106169 2887412.259844033, 3765816.9709821893 2887401.2552179303, 3765836.2611894542 2887362.815625532, 3765845.1197319687 2887346.988417903, 3765849.9672822673 2887339.7885763184, 3765866.8080922905 2887321.285691344, 3765873.1172451912 2887315.754965226, 3765884.4607760534 2887308.233458673, 3765892.7103988137 2887304.1248681797, 3765917.757943245 2887294.9870521077, 3765976.258482901 2887279.6242379462, 3766083.2686935924 2887254.782674074, 3766102.8373389198 2887250.392346391, 3766142.870204632 2887241.5257890928, 3766557.448825984 2887332.8299545706, 3766879.7141230903 2887399.0159816556, 3767607.772895077 2887458.4445611453, 3767618.4699250604 2887455.8102278323, 3767631.129114618 2887452.686134815, 3767650.3433400835 2887447.7270807894, 3767663.76126616 2887444.128145208, 3767680.108434545 2887439.645137928, 3767696.9344797917 2887434.91516594, 3767715.324656073 2887429.7336169835, 3767735.7578390148 2887423.8535241187, 3767756.082185482 2887417.8833586923, 3767780.004337606 2887410.663449356, 3768279.668264909 2887253.777906815, 3768299.6475254996 2887247.3384129805, 3768314.9343791516 2887242.253628014, 3768336.9006727 2887234.517876324, 3768358.1704133507 2887226.848937129, 3768375.5251485147 2887220.259109079, 3768396.5398926027 2887212.0115323924, 3768418.4222218744 2887203.379201612, 3768439.8163462398 2887194.89421821, 3768461.770200196 2887185.953489329, 3768477.2342965156 2887179.5450135795, 3768492.3003622303 2887173.174715213, 3768503.588249161 2887168.272465187, 3768512.7522727307 2887164.2775320318, 3768545.592868952 2887149.36736349, 3768550.9787137057 2887146.8404784016, 3768563.3767285356 2887140.927112923, 3768592.361376687 2887125.5826338422, 3768603.935337668 2887119.446754374, 3768619.800557625 2887110.888973701, 3768635.699972061 2887101.624294448, 3768644.823553361 2887096.12549499, 3768656.0150183886 2887089.121649847, 3768680.633729251 2887072.185571321, 3768687.3971067443 2887067.2146831094, 3768726.04320654 2887038.177967878, 3768756.5172357205 2887011.9353501457, 3768769.649047994 2886999.92059897, 3768786.2604735093 2886983.2498935796, 3768826.2218270395 2886942.527589881, 3768856.950653195 2886900.7808850715, 3768860.240585516 2886896.2436406165, 3768887.0233569844 2886857.3883210793, 3768906.6913106604 2886820.8236035653, 3768911.470703369 2886811.8212675853, 3768920.5132884393 2886793.6650648653, 3768924.6334463707 2886785.128020438, 3768929.471905169 2886774.61225772, 3768940.529446653 2886749.0255591366, 3768942.9206878697 2886743.468809585, 3768948.1882596565 2886731.1025801874, 3768969.488663237 2886679.806282152, 3768970.5085723377 2886675.6877706083, 3768981.5506694047 2886654.2237817976, 3768928.87534588 2886015.660109582, 3768761.8449969273 2885383.5373539645, 3768755.1062599216 2885365.185629341, 3768752.1520381295 2885357.226433196, 3768721.453028661 2885274.930872788, 3768716.9004257517 2885264.9135482637, 3768714.966189986 2885259.2689739796, 3768585.798760558 2884916.725259509, 3768415.6245287596 2884494.3812430277, 3768298.923608418 2884427.569876786, 3768204.1491804766 2884370.818664078, 3768147.5805528006 2884337.141645343, 3768102.8443364166 2884311.8792257314, 3768073.983115313 2884307.1080614594, 3768050.591872227 2884303.92323678, 3768043.305818969 2884303.315217244, 3768037.2885258286 2884303.38967641, 3767993.7681028424 2884305.050291701, 3767954.532853835 2884311.7280041133, 3767807.1076592575 2884337.1244005933, 3767719.367214632 2884352.2737381766, 3766898.7546933093 2884522.651423217, 3766635.8181410064 2884585.063542312, 3766345.320488052 2884827.0348098064, 3765460.7514452394 2885357.4949394455, 3765403.4063008316 2885362.694894215, 3765378.0813282784 2885366.7328237956, 3765351.537399407 2885371.6918648994, 3765300.060557301 2885388.0897278367, 3764374.1454880927 2885868.2515184227, 3763255.1461474784 2885812.3849440822, 3763187.494190352 2885776.155977406, 3763111.519269358 2885885.777236947, 3762910.4020888237 2886178.1933843554, 3762697.4786284342 2886502.100673141, 3762536.983347088 2886750.109642775, 3761669.4841187503 2888048.171764553, 3761643.227283365 2888086.1761308582))",16.697245677383222,144925.0,8680.0
75113,"POLYGON ((3761643.227283365 2888086.1761308582, 3761669.4841187503 2888048.171764553, 3762536.983347088 2886750.109642775, 3762697.4786284342 2886502.100673141, 3762910.4020888237 2886178.1933843554, 3763111.519269358 2885885.777236947, 3763187.494190352 2885776.155977406, 3763137.847129613 2885742.4210227495, 3763104.12197983 2885720.0247476446, 3762350.501380709 2885362.1210143412, 3762233.421140328 2885318.0712243966, 3762138.1087971507 2885282.386529196, 3761989.471294271 2885227.2927788976, 3761591.1497972766 2885085.5907027135, 3761257.7026963094 2884967.6183148143, 3761208.161953886 2884948.9520121017, 3761194.4201555746 2884943.737135114, 3761174.654861749 2884936.3863523854, 3760987.6159757935 2884929.0086275055, 3760911.943402942 2884935.7699417197, 3760769.127783632 2884944.955733058, 3760697.8645972917 2884949.4845821164, 3760655.940691949 2884952.101757464, 3760630.2645420698 2884953.460806654, 3760624.3469156018 2884953.526261811, 3760614.433494407 2884954.8799975677, 3759858.1841321564 2885042.558921698, 3759714.2879441585 2885021.9951599366, 3759705.049719748 2885028.4108483605, 3759717.0091091134 2885068.1753933257, 3759778.810953373 2885378.3855557563, 3759785.9434933215 2885448.0665456206, 3759673.895155743 2886463.6460609417, 3759775.3347786544 2887259.892029335, 3759823.6346635604 2887536.3134091157, 3760025.669976524 2887449.866785192, 3760184.556146937 2887382.9434443437, 3760513.276420097 2887298.4081398523, 3760616.7314206534 2887327.779614618, 3761252.8551669265 2887557.9198213713, 3761270.295678973 2887581.174757948, 3761419.9925616076 2887817.9053316684, 3761498.782128121 2887950.4676885786, 3761540.7049681633 2888016.405624176, 3761643.227283365 2888086.1761308582))",7.144535260485098,182386.0,25528.0
75114,"POLYGON ((3757606.5641938196 2885977.704821861, 3757465.6569586815 2886041.4991915924, 3757195.509801277 2886163.947351981, 3757099.876434772 2886207.3104841905, 3756741.0068869665 2886371.8569494197, 3756702.2233152897 2886389.7560084923, 3757170.1152099073 2886883.721508913, 3757349.355032388 2887066.044584227, 3757892.347727433 2887612.507068011, 3758290.232690081 2887968.040660546, 3758565.046322711 2888201.699244376, 3758614.853844977 2888246.7748848344, 3758625.7899316773 2888245.624105077, 3758720.0515395673 2888185.506461779, 3759427.541443736 2887738.5991252223, 3759441.990847675 2887732.085029387, 3759479.1314270534 2887703.0866488013, 3759694.1056664484 2887595.0911267106, 3759823.6346635604 2887536.3134091157, 3759775.3347786544 2887259.892029335, 3759673.895155743 2886463.6460609417, 3759785.9434933215 2885448.0665456206, 3759778.810953373 2885378.3855557563, 3759717.0091091134 2885068.1753933257, 3759705.049719748 2885028.4108483605, 3759695.515931475 2885032.74393777, 3759450.4721997185 2885124.2238571066, 3758860.386427829 2885252.5539683956, 3758842.69316886 2885257.670648913, 3758897.7846074677 2885390.1978457524, 3758753.4889518744 2885456.425675068, 3758411.4340666872 2885611.909348313, 3758061.364438559 2885770.778151311, 3757606.5641938196 2885977.704821861))",5.699497952558909,141102.0,24757.0
75115,"POLYGON ((3756235.7251187935 2890130.302719063, 3756254.114927563 2890113.35701708, 3756486.3237774647 2889831.699948293, 3756768.3375475174 2889495.500692208, 3757052.7600831124 2889174.2504413393, 3757622.623149117 2888714.909102652, 3758050.423912844 2888667.7883990454, 3758065.2312212694 2888666.165186808, 3758129.7683129176 2888609.2030494013, 3758272.0500437506 2888478.7311552404, 3758614.853844977 2888246.7748848344, 3758565.046322711 2888201.699244376, 3758290.232690081 2887968.040660546, 3757892.347727433 2887612.507068011, 3757349.355032388 2887066.044584227, 3757170.1152099073 2886883.721508913, 3756702.2233152897 2886389.7560084923, 3756621.9976179367 2886426.1111314455, 3756059.5215902617 2886682.7969384883, 3755926.051311645 2886791.618746922, 3755868.785489562 2886838.3347391426, 3755472.723331558 2887153.3270501667, 3755161.147149985 2887375.6642494295, 3754862.3305438533 2887073.447826227, 3754652.276385596 2886918.0134235015, 3754267.634243296 2886943.6115209623, 3754268.4142573457 2886962.6362667275, 3754283.7645725165 2887307.267633133, 3754286.1665144023 2887360.716952802, 3754462.8356215013 2887483.470585469, 3754019.411248612 2887662.6912250468, 3753990.8903668136 2887659.400367066, 3754170.0278295274 2887860.9281795956, 3754371.324654677 2888111.392928778, 3754809.560984326 2888664.78822784, 3755635.1869549155 2889510.9793332955, 3756208.34280992 2890108.10438966, 3756235.7251187935 2890130.302719063))",8.518915994124425,238190.0,27960.0
75116,"POLYGON ((3751574.5771089992 2890765.942892193, 3751637.7890745075 2890907.838155862, 3751722.687069027 2891100.0217460142, 3751827.203115593 2891385.7167122215, 3751922.9788692743 2891536.5438332297, 3752037.936478312 2891687.4367479533, 3752127.8437765683 2891788.5658075353, 3752273.136822344 2891866.8792670774, 3753228.8241512077 2892496.1667338805, 3753230.967033767 2892498.6748786233, 3753268.127199799 2892468.866368692, 3753868.210482726 2892165.2072636825, 3753913.551610639 2892180.853433438, 3754206.450553494 2892835.050626046, 3755565.516300722 2892421.0676003858, 3755716.514382963 2892468.1777657582, 3755751.9399227793 2892469.096108075, 3756016.8968776464 2892310.8470777273, 3756806.2857606867 2891831.1050344934, 3756818.198808233 2891799.703463929, 3756882.8613426965 2891646.729399076, 3756939.075519504 2891509.6453053188, 3757013.0591277243 2891250.529588829, 3757157.3705363693 2890697.5672310637, 3757155.6750711305 2890632.390853567, 3757105.961877579 2890637.568673533, 3757004.576575119 2890628.108718218, 3756891.740074075 2890604.6706668134, 3756714.7556486153 2890542.7636043024, 3756527.0598254176 2890426.598598363, 3756428.0194700104 2890341.522135556, 3756300.076975795 2890219.1139543913, 3756235.7251187935 2890130.302719063, 3756208.34280992 2890108.10438966, 3755635.1869549155 2889510.9793332955, 3754809.560984326 2888664.78822784, 3754371.324654677 2888111.392928778, 3754170.0278295274 2887860.9281795956, 3753990.8903668136 2887659.400367066, 3753891.5147469086 2887687.4461415894, 3753454.4125955533 2887813.08655336, 3753442.976374805 2887816.3971119607, 3753238.219314952 2888286.9282151605, 3753246.1591802947 2888656.296976675, 3753248.990445592 2888741.06867159, 3753235.216151549 2889040.548187699, 3752506.8843825185 2889581.608718237, 3751501.1972347726 2890059.874301368, 3751401.1427227966 2890125.5859767376, 3751433.1365860775 2890365.9815905774, 3751457.5980212525 2890457.6206921064, 3751574.5771089992 2890765.942892193))",16.510035859633184,167613.0,10152.0
75117,"POLYGON ((3758912.185257991 2894585.709887986, 3758970.0408492237 2894617.0429113484, 3759455.9230870344 2894596.404844673, 3759655.7888509715 2894586.5554278577, 3759652.1351995026 2894550.8199649914, 3759483.2705368167 2894053.1846537506, 3759318.8154766 2893550.0983886933, 3759236.1597786085 2893282.211095779, 3759186.904848009 2893046.096205716, 3759196.656686247 2892993.793795062, 3759244.7595899804 2892727.41922969, 3759247.6573860627 2892706.936354818, 3759246.995550406 2892651.713843745, 3758462.0902971565 2892497.5175808463, 3758163.3612802075 2892473.4398860056, 3757899.9960133974 2892450.690489335, 3757088.076485008 2892279.297856971, 3757072.2263343474 2892270.8690261142, 3757005.805887664 2892162.1532948185, 3756969.4119410636 2892100.612429881, 3756806.2857606867 2891831.1050344934, 3756016.8968776464 2892310.8470777273, 3755751.9399227793 2892469.096108075, 3755757.021298999 2892489.0137863155, 3755986.294604073 2893042.972414942, 3756025.1284222133 2893079.1479109693, 3756164.581527848 2893210.800390442, 3756161.305341782 2893216.54335765, 3756260.192422754 2893310.678953661, 3756718.6921823793 2893586.6828014655, 3756785.2288365318 2893598.182437806, 3757394.5345024792 2893851.8578100256, 3757663.7210474163 2894009.4454767164, 3757666.168402349 2894010.919195919, 3757982.633808406 2894190.904509629, 3758203.6754634515 2894287.981234051, 3758339.8488016026 2894346.1680121254, 3758802.9879092337 2894504.726703741, 3758912.185257991 2894585.709887986))",5.650226376470078,170156.0,30115.0
75118,"POLYGON ((3761994.378118493 2892455.0290680625, 3761910.4341429886 2892468.81835388, 3761601.9557012888 2892496.024619956, 3760974.8654960347 2892501.2547771153, 3760883.888666392 2892495.717173231, 3760705.5380918896 2892479.1697585736, 3760022.96606951 2892432.338230608, 3759261.9112072336 2892650.180704662, 3759246.995550406 2892651.713843745, 3759247.6573860627 2892706.936354818, 3759244.7595899804 2892727.41922969, 3759196.656686247 2892993.793795062, 3759186.904848009 2893046.096205716, 3759236.1597786085 2893282.211095779, 3759318.8154766 2893550.0983886933, 3759483.2705368167 2894053.1846537506, 3759652.1351995026 2894550.8199649914, 3759655.7888509715 2894586.5554278577, 3759750.138024925 2894576.688932264, 3761002.100293747 2894486.1006245324, 3761255.5175617817 2894459.5529178507, 3761852.581648386 2894407.2445934303, 3762274.91859795 2894363.073036883, 3762599.302979956 2894334.239066057, 3762565.6101247873 2894004.9606828596, 3762514.046592535 2893641.412076147, 3762470.8532882784 2893421.705026795, 3762161.9006679747 2892668.730885353, 3761994.378118493 2892455.0290680625))",6.061759939324541,201374.0,33220.0
75119,"POLYGON ((3762754.6715442613 2890992.1619665823, 3762702.8113495843 2891074.037442294, 3762390.4920709156 2891604.303371303, 3762335.532135369 2891705.5753894434, 3762378.5053025545 2892223.846349162, 3762309.136184494 2892341.680039652, 3762269.0991197177 2892391.159446715, 3761994.378118493 2892455.0290680625, 3762161.9006679747 2892668.730885353, 3762470.8532882784 2893421.705026795, 3762514.046592535 2893641.412076147, 3762565.6101247873 2894004.9606828596, 3762599.302979956 2894334.239066057, 3762734.4496798185 2894330.108880016, 3763686.330691087 2894260.8371157204, 3763956.253648927 2894151.194360052, 3763989.543847811 2894133.6247010324, 3764052.578137542 2894110.9884268357, 3764208.7878058827 2893958.887983313, 3764357.4372991123 2893792.5366086066, 3764392.981550945 2893698.357740279, 3764512.3612891007 2893344.034568323, 3764530.8315426316 2892934.965329829, 3764529.611983609 2892824.513170323, 3764528.4854983967 2892764.310791489, 3764517.311465427 2892508.058323058, 3765132.115213485 2891694.8688865937, 3765212.960918425 2891651.225452009, 3765284.156257264 2891462.8582269526, 3765268.6736998335 2891459.4186666193, 3764059.2146064183 2891218.8569071577, 3763502.8814992434 2891187.51896643, 3762998.9128612713 2891073.255810754, 3762754.6715442613 2890992.1619665823))",6.8566871942854,186116.0,27144.0
75120,"POLYGON ((3762754.6715442613 2890992.1619665823, 3762998.9128612713 2891073.255810754, 3763502.8814992434 2891187.51896643, 3764059.2146064183 2891218.8569071577, 3765268.6736998335 2891459.4186666193, 3765284.156257264 2891462.8582269526, 3765337.8948599203 2891301.3962261863, 3765404.5838772906 2890922.4778299863, 3765412.273481169 2890850.2717715614, 3765409.7401173627 2890825.3854261436, 3765355.7289363774 2889878.4618308884, 3765357.309018107 2888958.9692945466, 3765360.4203783716 2888848.6029374762, 3765359.7441717573 2888827.458403167, 3765359.375389939 2888799.9516978017, 3765360.669133878 2888755.9009334175, 3765363.055567945 2888635.652712339, 3765365.0220834706 2888510.9213923933, 3765368.070399553 2888277.7270017997, 3765368.816236845 2888219.2540248474, 3765368.767418693 2888183.373497085, 3765363.421583643 2888124.178252681, 3765320.3237293935 2887932.100644533, 3765312.532166485 2887897.1640232103, 3764099.273489618 2888187.38371779, 3764106.1601221785 2888215.8734633294, 3764098.1444992027 2888357.470359735, 3764081.6337277265 2888540.1907020775, 3763974.415463602 2888817.761159564, 3763842.0128976284 2889153.3359166984, 3763367.98090689 2889968.005624133, 3762835.798359071 2890852.995767708, 3762766.4872084567 2890960.771475446, 3762754.6715442613 2890992.1619665823))",5.955575299703349,197311.0,33130.0
91027,"POLYGON ((3763600.872484575 2874588.242242337, 3763594.1721244613 2874276.2540389323, 3763738.5463560093 2873672.931738307, 3763746.434928201 2873652.0702676643, 3763713.6117249513 2873625.362398641, 3763492.6252924236 2873477.4740206935, 3763428.933318872 2873443.8753226097, 3763220.381635668 2873279.715861501, 3763104.3550567143 2873176.145073017, 3763006.159651041 2873050.658522784, 3762948.210093852 2872926.036525806, 3762577.939332573 2872003.5429178625, 3762565.4674419067 2871979.7082431503, 3762560.491437901 2871980.1855056593, 3761920.3909123754 2871267.832827245, 3761743.9683233835 2871065.00455911, 3761673.9659847636 2870963.9548505703, 3761482.988759664 2871083.2020854745, 3761091.078870409 2871453.5389830503, 3760966.261840019 2871541.510735837, 3760786.5565385134 2871638.4678474227, 3760426.040016489 2871794.7922246903, 3759966.408469779 2871813.657792183, 3759600.0666792262 2872012.867408265, 3759547.8983159466 2872043.4068673714, 3759147.1103770155 2872335.896188369, 3759368.740072797 2872739.557318409, 3760175.5881905262 2872674.5042001903, 3760499.818367184 2872850.4807668882, 3760533.4188337256 2873521.788288228, 3760559.5807033996 2873984.8144232477, 3760585.994718587 2874243.4464853797, 3760783.1831288035 2874207.8396633975, 3761757.4029372414 2874099.79798238, 3762400.48788944 2874275.24655443, 3762731.5206281673 2874401.618467085, 3763535.3000848526 2874584.9816038352, 3763600.872484575 2874588.242242337))",8.210159394825162,29482.0,3591.0
91326,"POLYGON ((3760284.5628210627 2870419.986671401, 3760113.0199219417 2870304.7528905785, 3760194.69022293 2870523.0036966307, 3760197.494674402 2870635.626737804, 3760070.315771241 2870913.0187773677, 3759938.778000456 2871002.139751963, 3759704.75693937 2871138.8919450887, 3759374.5988663808 2871436.1630249186, 3759371.267248372 2871706.398578626, 3759457.3383001857 2871973.7855792018, 3759547.8983159466 2872043.4068673714, 3759600.0666792262 2872012.867408265, 3759966.408469779 2871813.657792183, 3760426.040016489 2871794.7922246903, 3760786.5565385134 2871638.4678474227, 3760966.261840019 2871541.510735837, 3761091.078870409 2871453.5389830503, 3761482.988759664 2871083.2020854745, 3761673.9659847636 2870963.9548505703, 3761592.3344026017 2870809.4346953477, 3761415.281656908 2870501.1135855815, 3761341.3007146167 2870317.8122703624, 3761297.2478845958 2870131.338487436, 3761285.626192778 2870067.2113122507, 3761152.9812792772 2870096.220113983, 3760708.554835516 2870225.1039205287, 3760381.55166509 2870481.051208505, 3760284.5628210627 2870419.986671401))",2.3572042422208446,15188.0,6443.0
91432,"POLYGON ((3758605.735775304 2874088.3646529824, 3758634.5400670483 2874075.3465120797, 3759034.3538665026 2873929.2121663033, 3759416.793974842 2873661.803356669, 3759068.2698555035 2872657.6090062708, 3759021.764080266 2872496.503421782, 3758994.755235496 2872428.927171079, 3758948.271036362 2872377.49462078, 3758602.5659254338 2871991.3689770545, 3758339.108276801 2871722.306249164, 3757920.0908010993 2871306.0203456124, 3757137.8436189834 2870973.049591677, 3757105.9427539795 2870956.206655074, 3757106.974651596 2870966.16047883, 3757040.080865206 2871048.5803877804, 3756912.7164618922 2871202.650576058, 3756684.4105045227 2871352.134671124, 3756484.904876365 2871473.521954123, 3756360.227875491 2871531.8331581326, 3756275.8021414136 2871540.640799611, 3756283.308344949 2871565.052491648, 3756328.1389225195 2871610.611524028, 3756894.9861212713 2872184.806729693, 3757199.461406696 2873003.637160179, 3757197.5674595376 2873084.2412903914, 3757169.863923534 2873353.6008941936, 3757141.5100121615 2873567.732501899, 3757713.823898042 2873467.662563413, 3758590.2517742543 2874084.924864416, 3758605.735775304 2874088.3646529824))",5.010196631992386,12476.0,2490.0
91479,"POLYGON ((3759569.093150301 2876417.2872579326, 3759621.117983486 2876401.337135712, 3760005.2244428904 2876791.105465751, 3760307.834631197 2877171.605084725, 3760549.4779179953 2877152.9399140426, 3760778.439874806 2877120.0115405945, 3760754.7575460994 2876662.1813042182, 3760724.3472457137 2876120.655213329, 3760664.2785490025 2875256.8744045524, 3760653.0401010495 2875097.1118380423, 3760610.3201447087 2874679.304571836, 3760585.994718587 2874243.4464853797, 3760559.5807033996 2873984.8144232477, 3760533.4188337256 2873521.788288228, 3760499.818367184 2872850.4807668882, 3760175.5881905262 2872674.5042001903, 3759368.740072797 2872739.557318409, 3759147.1103770155 2872335.896188369, 3758994.755235496 2872428.927171079, 3759021.764080266 2872496.503421782, 3759068.2698555035 2872657.6090062708, 3759416.793974842 2873661.803356669, 3759034.3538665026 2873929.2121663033, 3758634.5400670483 2874075.3465120797, 3758605.735775304 2874088.3646529824, 3758607.70045897 2874108.2814800874, 3758939.982496608 2875075.0236204476, 3759219.3397010462 2875934.351747347, 3759566.873287225 2876390.3583600656, 3759569.093150301 2876417.2872579326))",6.296128908033626,7230.0,1148.0
91589,"POLYGON ((3758915.440170422 2868896.0486193434, 3758856.3393947063 2868907.2481007325, 3758355.4683544636 2868806.322509357, 3757919.9347022427 2868648.1617107377, 3757889.164840303 2868641.2624292644, 3757834.008635658 2868642.031226055, 3757606.1435168637 2868648.214258383, 3757618.128619013 2868692.603838091, 3757569.357741621 2869043.907989147, 3757487.8269536993 2869444.2974582394, 3757343.0457651773 2870080.867298231, 3756982.417003514 2870828.32743359, 3756965.0618064646 2870855.326381053, 3756971.6260443805 2870869.675138448, 3757104.910857292 2870946.252830837, 3757105.9427539795 2870956.206655074, 3757137.8436189834 2870973.049591677, 3757920.0908010993 2871306.0203456124, 3758339.108276801 2871722.306249164, 3758602.5659254338 2871991.3689770545, 3758948.271036362 2872377.49462078, 3758994.755235496 2872428.927171079, 3759147.1103770155 2872335.896188369, 3759547.8983159466 2872043.4068673714, 3759457.3383001857 2871973.7855792018, 3759371.267248372 2871706.398578626, 3759374.5988663808 2871436.1630249186, 3759704.75693937 2871138.8919450887, 3759938.778000456 2871002.139751963, 3760070.315771241 2870913.0187773677, 3760197.494674402 2870635.626737804, 3760194.69022293 2870523.0036966307, 3760113.0199219417 2870304.7528905785, 3760284.5628210627 2870419.986671401, 3760195.447742845 2870299.2578007965, 3759465.50305101 2869562.5529673975, 3759209.9283658797 2869272.52107845, 3758932.4221854256 2868914.4244330544, 3758915.440170422 2868896.0486193434))",6.883988585755964,37135.0,5394.0
91687,"POLYGON ((3758915.440170422 2868896.0486193434, 3758932.4221854256 2868914.4244330544, 3759209.9283658797 2869272.52107845, 3759465.50305101 2869562.5529673975, 3760195.447742845 2870299.2578007965, 3760284.5628210627 2870419.986671401, 3760381.55166509 2870481.051208505, 3760708.554835516 2870225.1039205287, 3761152.9812792772 2870096.220113983, 3761285.626192778 2870067.2113122507, 3761276.276655064 2869926.4657248287, 3761300.1550209112 2869667.530028199, 3761340.138992342 2869567.8926331373, 3761387.7182365945 2869492.5579784336, 3761688.815519741 2869194.6684287786, 3761819.71225485 2869050.3233024557, 3761895.5245073144 2868956.9007112943, 3761935.1250666804 2868902.537694454, 3761938.5946550295 2868887.025373306, 3761616.508565899 2868634.128247465, 3760621.011750808 2867893.5232845866, 3760593.155182551 2867866.237951626, 3760540.162853818 2867790.2954447027, 3760234.068944351 2867349.7878818084, 3759925.3569094683 2866834.0338240797, 3759889.5391839 2866777.45403367, 3759596.670450878 2866358.093996568, 3759476.49698232 2866189.7755160066, 3759393.047070433 2866095.240983947, 3759230.9304634575 2866238.665265891, 3759172.7311648037 2866313.2111772955, 3759271.36704432 2866438.055810382, 3759439.441327957 2867141.1154625295, 3759423.2748768614 2867536.2357484587, 3759250.210760303 2868164.855969984, 3758953.0756138833 2868821.7662732475, 3758915.440170422 2868896.0486193434))",6.006529761688325,31221.0,5198.0
